id,ingredients
274,Петрушка сушеная
276,Куриный фарш
276,Яйцо куриное
276,Майонез
276,Пшеничная мука
276,Лук репчатый
276,Куриная грудка
276,Куриное филе
276,Соль
276,Перец черный молотый
276,Чеснок
276,Филе трески
276,Специи
276,Белая рыба
276,Приправа для рыбы
280,Перец черный молотый
280,Баклажаны
280,Оливки
280,Стебель сельдерея
280,Каперсы
280,Лук репчатый
280,Помидоры
280,Сахар
280,Винный уксус
280,Петрушка
280,Соль
280,Уксус
280,Консервированные помидоры
280,Базилик
280,Кедровые орехи
280,Изюм
280,Оливковое масло
280,Помидоры в собственном соку
280,Свежемолотый черный перец
280,Осьминог
280,Лангустины
280,Сельдерей
280,Цедра апельсина
280,Белый винный уксус
280,Оливковое масло extra virgin
280,Мед акации
280,Тимьян
280,Морская соль
280,Красный лук
280,Чеснок
280,Маслины
280,Семена фенхеля
280,Лук
280,Сладкий перец
280,Оливки без косточек
280,Зеленый базилик
280,Бальзамический уксус
286,Лук репчатый
286,Курица
286,Яйцо куриное
286,Кинза
286,Винный уксус
286,Морская соль
286,Баранина
286,Пшеничная мука
286,Растительное масло
286,Шафран
286,Соль
286,Черный перец горошком
286,Петрушка
286,Укроп
286,Свежая мята
286,Имеретинский шафран
286,Перец черный молотый
286,Сладкий перец
286,Помидоры
286,Ткемали
286,Грецкие орехи
286,Чеснок
286,Хмели-сунели
286,Свежие шампиньоны
286,Морковь
286,Зелень
286,Вода
286,Сливочное масло
286,Белый винный уксус
287,Баклажаны
287,Помидоры
287,Сыр
287,Чеснок
287,Майонез
287,Пшеничная мука
287,Растительное масло
287,Соль
287,Яйцо куриное
287,Зелень
287,Укроп
288,Говяжья лопатка
288,Лук репчатый
288,Сливочное масло
288,Рис
288,Помидоры
288,Зелень
288,Хмели-сунели
288,Морская соль
288,Перец черный молотый
288,Морковь
288,Сухое молоко
288,Молоко
288,Пшеничная мука
288,Укроп
288,Петрушка
288,Соль
288,Сахар
288,Мясные кости
288,Лук-порей
288,Сметана
288,Чеснок
288,Мясной бульон
288,Куриные желудки
288,Растительное масло
288,Баклажаны
288,Куриный бульон
290,Мясной бульон
290,Яйцо куриное
290,Вермишель
290,Манная крупа
290,Саго
290,Петрушка
290,Рис
290,Панировочные сухари
290,Сыр
290,Растительное масло
290,Корень сельдерея
290,Корень петрушки
290,Морковь
298,Белый хлеб
298,Говяжий фарш
298,Яйцо куриное
298,Петрушка
298,Сыр пармезан
298,Чеснок
298,Соль
298,Перец черный молотый
298,Оливковое масло
298,Молотый красный перец
298,Хлебные крошки
298,Помидоры
298,Свиной фарш
298,Картофель
298,Красный сладкий перец
298,Зеленый сладкий перец
298,Консервированная кукуруза
298,Капуста брокколи
298,Молоко
298,Пшеничная мука
298,Тертый сыр пармезан
298,Дижонская горчица
298,Лимонный сок
298,Филе лосося
298,Томатная паста
298,Мускатный орех
298,Панировочные сухари
298,Лук
298,Уксус
298,Специи
298,Свежие листья шпината
298,Морковь
299,Блинная мука
299,Сливочное масло
299,Сахар
299,Грецкие орехи
299,Яйцо куриное
299,Сыр
299,Сахарная пудра
299,Пекарский порошок
